"time","l2.v","vc.is_peak","vc.v_pulse","vc.vs_peak","vc.v"
4.09,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.1,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.11,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.12,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.13,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.14,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.15,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.16,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.17,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.18,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.19,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.2,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.21,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.22,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.23,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.24,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.25,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.26,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.27,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.28,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.29,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.3,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.31,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.32,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.33,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.34,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.35,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.36,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.37,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.38,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.39,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.4,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.41,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.42,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.43,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.44,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.45,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.46,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.47,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.48,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.49,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.5,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.51,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.52,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.53,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.54,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.55,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.56,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.57,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.58,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.59,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.6,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.61,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.62,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.63,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.64,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.65,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.66,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.67,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.68,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.69,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.7,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.71,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.72,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.73,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.74,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.75,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.76,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.77,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.78,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.79,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.8,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.81,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.82,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.83,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.84,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.85,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.86,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.87,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.88,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.89,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.9,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.91,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.92,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.93,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.94,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.95,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.96,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.97,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.98,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
4.99,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
5,-0.07000000000000001,0,-0.06,0,-0.07000000000000001
5,-0.06,0,-0.06,0,-0.06
5.01,-0.06,0,-0.06,0,-0.06
5.012831292033527,-0.06,0,-0.06,0,-0.06
5.012831292033527,-0.06,0,-0.06,0,-0.06
5.02,-0.06,0,-0.06,0,-0.06
5.03,-0.06,0,-0.06,0,-0.06
5.04,-0.06,0,-0.06,0,-0.06
5.05,-0.06,0,-0.06,0,-0.06
5.06,-0.06,0,-0.06,0,-0.06
5.07,-0.06,0,-0.06,0,-0.06
5.08,-0.06,0,-0.06,0,-0.06
5.09,-0.06,0,-0.06,0,-0.06
5.1,-0.06,0,-0.06,0,-0.06
5.11,-0.06,0,-0.06,0,-0.06
5.12,-0.06,0,-0.06,0,-0.06
5.13,-0.06,0,-0.06,0,-0.06
5.14,-0.06,0,-0.06,0,-0.06
5.15,-0.06,0,-0.06,0,-0.06
5.16,-0.06,0,-0.06,0,-0.06
5.17,-0.06,0,-0.06,0,-0.06
5.18,-0.06,0,-0.06,0,-0.06
5.19,-0.06,0,-0.06,0,-0.06
5.2,-0.06,0,-0.06,0,-0.06
5.21,-0.06,0,-0.06,0,-0.06
5.22,-0.06,0,-0.06,0,-0.06
5.23,-0.06,0,-0.06,0,-0.06
5.24,-0.06,0,-0.06,0,-0.06
5.25,-0.06,0,-0.06,0,-0.06
5.26,-0.06,0,-0.06,0,-0.06
5.27,-0.06,0,-0.06,0,-0.06
5.28,-0.06,0,-0.06,0,-0.06
5.29,-0.06,0,-0.06,0,-0.06
5.3,-0.06,0,-0.06,0,-0.06
5.3,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
5.300000000130024,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
5.300000000130024,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
5.31,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
5.31580813941995,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
5.31580813941995,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
5.32,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
5.33,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
5.34,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
5.35,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
5.36,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
5.37,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
5.38,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
5.39,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
5.4,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
5.41,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
5.42,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
5.43,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
5.44,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
5.45,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
5.46,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
5.47,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
5.48,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
5.49,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
5.5,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
5.51,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
5.52,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
5.53,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
5.54,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
5.55,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
5.56,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
5.57,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
5.58,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
5.59,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
5.6,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
5.61,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
5.62,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
5.63,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
5.64,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
5.65,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
5.66,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
5.67,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
5.68,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
5.69,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
5.7,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
5.71,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
5.72,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
5.73,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
5.74,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
5.75,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
5.76,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
5.77,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
5.78,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
5.79,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
5.8,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
5.81,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
5.82,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
5.83,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
5.84,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
5.85,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
5.86,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
5.87,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
5.88,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
5.89,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
5.9,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
5.91,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
5.92,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
5.93,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
5.94,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
5.95,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
5.96,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
5.97,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
5.98,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
5.99,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.01,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.02,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.03,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.04,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.05,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.06,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.07,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.08,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.09,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.1,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.11,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.12,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.13,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.14,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.15,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.16,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.17,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.18,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.19,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.2,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.21,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.22,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.23,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.24,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.25,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.26,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.27,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.28,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.29,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.3,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.31,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.32,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.33,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.34,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.35,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.36,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.37,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.38,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.39,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.4,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.41,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.42,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.43,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.44,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.45,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.46,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.47,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.48,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.49,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.5,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.51,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.52,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.53,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.54,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.55,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.56,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.57,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.58,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.59,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.6,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.61,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.62,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.63,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.64,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.65,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.66,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.67,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.68,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.69,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.7,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.71,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.72,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.73,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.74,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.75,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.76,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.77,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.78,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.79,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.8,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.81,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.82,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.83,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.84,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.85,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.86,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.87,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.88,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.89,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.9,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.91,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.92,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.93,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.94,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.95,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.96,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.97,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.98,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
6.99,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
7,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
7.01,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
7.02,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
7.03,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
7.04,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
7.05,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
7.06,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
7.07,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
7.08,-0.07000000000000001,-5.97998555243267e-13,-0.055,-0.06,-0.07000000000000001
