"time","cell.cal.i_ion","cell.naca.i_ion","cell.cal.i","cell.naca.i"
0.026,-4.005443396144368e-13,-2.376039950721262e-11,-4.005443396144368e-13,-2.376039950721262e-11
0.0261,-4.020264521319781e-13,-2.371590872224909e-11,-4.020264521319781e-13,-2.371590872224909e-11
0.0262,-4.034957678303539e-13,-2.36716608108037e-11,-4.034957678303539e-13,-2.36716608108037e-11
0.0263,-4.049523388469472e-13,-2.362765359063102e-11,-4.049523388469472e-13,-2.362765359063102e-11
0.0264,-4.063962217346943e-13,-2.358388541756354e-11,-4.063962217346943e-13,-2.358388541756354e-11
0.0265,-4.078274708851322e-13,-2.354035400404183e-11,-4.078274708851322e-13,-2.354035400404183e-11
0.0266,-4.092461429897225e-13,-2.349705723784205e-11,-4.092461429897225e-13,-2.349705723784205e-11
0.0267,-4.106522964331472e-13,-2.345399308267755e-11,-4.106522964331472e-13,-2.345399308267755e-11
0.0268,-4.120459909299939e-13,-2.341115952281055e-11,-4.120459909299939e-13,-2.341115952281055e-11
0.0269,-4.134272874650601e-13,-2.336855456269842e-11,-4.134272874650601e-13,-2.336855456269842e-11
0.027,-4.147962482336189e-13,-2.332617622664253e-11,-4.147962482336189e-13,-2.332617622664253e-11
0.0271,-4.161529389881903e-13,-2.328402288858123e-11,-4.161529389881903e-13,-2.328402288858123e-11
0.0272,-4.174974247369636e-13,-2.324209269009006e-11,-4.174974247369636e-13,-2.324209269009006e-11
0.0273,-4.188297706526869e-13,-2.320038367269623e-11,-4.188297706526869e-13,-2.320038367269623e-11
0.0274,-4.201500438624215e-13,-2.315889403132077e-11,-4.201500438624215e-13,-2.315889403132077e-11
0.0275,-4.214583124987154e-13,-2.311762199204029e-11,-4.214583124987154e-13,-2.311762199204029e-11
0.0276,-4.227546456451376e-13,-2.307656581252207e-11,-4.227546456451376e-13,-2.307656581252207e-11
0.0277,-4.240391132817675e-13,-2.303572378246226e-11,-4.240391132817675e-13,-2.303572378246226e-11
0.0278,-4.253117879025386e-13,-2.299509382499331e-11,-4.253117879025386e-13,-2.299509382499331e-11
0.0279,-4.265727430227654e-13,-2.295467383988328e-11,-4.265727430227654e-13,-2.295467383988328e-11
0.028,-4.278220501384394e-13,-2.291446241696414e-11,-4.278220501384394e-13,-2.291446241696414e-11
0.0281,-4.290597829864719e-13,-2.287445780678089e-11,-4.290597829864719e-13,-2.287445780678089e-11
0.0282,-4.302860160268695e-13,-2.283465827011911e-11,-4.302860160268695e-13,-2.283465827011911e-11
0.0283,-4.315008243938618e-13,-2.279506207701557e-11,-4.315008243938618e-13,-2.279506207701557e-11
0.0284,-4.327042838469805e-13,-2.275566750576902e-11,-4.327042838469805e-13,-2.275566750576902e-11
0.0285,-4.3389647159164e-13,-2.271647295428744e-11,-4.3389647159164e-13,-2.271647295428744e-11
0.0286,-4.35077467573005e-13,-2.267747711272325e-11,-4.35077467573005e-13,-2.267747711272325e-11
0.0287,-4.362473478085153e-13,-2.263867810741554e-11,-4.362473478085153e-13,-2.263867810741554e-11
0.0288,-4.374061907746046e-13,-2.260007433126877e-11,-4.374061907746046e-13,-2.260007433126877e-11
0.0289,-4.385540754275982e-13,-2.256166419350261e-11,-4.385540754275982e-13,-2.256166419350261e-11
0.029,-4.396910811604999e-13,-2.252344611945577e-11,-4.396910811604999e-13,-2.252344611945577e-11
0.0291,-4.408172877597308e-13,-2.248541855039154e-11,-4.408172877597308e-13,-2.248541855039154e-11
0.0292,-4.41932775490161e-13,-2.244757995386844e-11,-4.41932775490161e-13,-2.244757995386844e-11
0.0293,-4.430376287147428e-13,-2.240992912508582e-11,-4.430376287147428e-13,-2.240992912508582e-11
0.0294,-4.441319264838628e-13,-2.237246441573446e-11,-4.441319264838628e-13,-2.237246441573446e-11
0.0295,-4.452157503822698e-13,-2.233518438316422e-11,-4.452157503822698e-13,-2.233518438316422e-11
0.0296,-4.462891822658201e-13,-2.229808760753921e-11,-4.462891822658201e-13,-2.229808760753921e-11
0.0297,-4.473523042236877e-13,-2.226117269213491e-11,-4.473523042236877e-13,-2.226117269213491e-11
0.0298,-4.484051985405259e-13,-2.222443826363694e-11,-4.484051985405259e-13,-2.222443826363694e-11
0.0299,-4.494479476585778e-13,-2.218788297244211e-11,-4.494479476585778e-13,-2.218788297244211e-11
0.03,-4.504806373030351e-13,-2.215150490205326e-11,-4.504806373030351e-13,-2.215150490205326e-11
0.0301,-4.515033496424179e-13,-2.211530283960432e-11,-4.515033496424179e-13,-2.211530283960432e-11
0.0302,-4.525161675011156e-13,-2.207927548251414e-11,-4.525161675011156e-13,-2.207927548251414e-11
0.0303,-4.535191742847018e-13,-2.204342144552281e-11,-4.535191742847018e-13,-2.204342144552281e-11
0.0304,-4.545124534628111e-13,-2.200773935044215e-11,-4.545124534628111e-13,-2.200773935044215e-11
0.0305,-4.554960885365838e-13,-2.197222782539843e-11,-4.554960885365838e-13,-2.197222782539843e-11
0.0306,-4.564701630060603e-13,-2.19368855040754e-11,-4.564701630060603e-13,-2.19368855040754e-11
0.0307,-4.574347624197855e-13,-2.190171128864424e-11,-4.574347624197855e-13,-2.190171128864424e-11
0.0308,-4.583899709876996e-13,-2.186670392435748e-11,-4.583899709876996e-13,-2.186670392435748e-11
0.0309,-4.59335871621486e-13,-2.183186200792696e-11,-4.59335871621486e-13,-2.183186200792696e-11
0.031,-4.602725481355904e-13,-2.179718426966045e-11,-4.602725481355904e-13,-2.179718426966045e-11
0.0311,-4.612000842685856e-13,-2.176266945296131e-11,-4.612000842685856e-13,-2.176266945296131e-11
0.0312,-4.621185636555351e-13,-2.172831631424597e-11,-4.621185636555351e-13,-2.172831631424597e-11
0.0313,-4.630280698003116e-13,-2.16941236228626e-11,-4.630280698003116e-13,-2.16941236228626e-11
0.0314,-4.639286872308535e-13,-2.166009022004331e-11,-4.639286872308535e-13,-2.166009022004331e-11
0.0315,-4.648205008457108e-13,-2.162621498763386e-11,-4.648205008457108e-13,-2.162621498763386e-11
0.0316,-4.657035928246215e-13,-2.159249669521574e-11,-4.657035928246215e-13,-2.159249669521574e-11
0.0317,-4.665780464388806e-13,-2.155893419155643e-11,-4.665780464388806e-13,-2.155893419155643e-11
0.0318,-4.674439447692906e-13,-2.152552634195866e-11,-4.674439447692906e-13,-2.152552634195866e-11
0.0319,-4.683013706829861e-13,-2.149227202842551e-11,-4.683013706829861e-13,-2.149227202842551e-11
0.032,-4.691504068102201e-13,-2.14591701498266e-11,-4.691504068102201e-13,-2.14591701498266e-11
0.0321,-4.699911362101289e-13,-2.142621955129198e-11,-4.699911362101289e-13,-2.142621955129198e-11
0.0322,-4.708236442604006e-13,-2.139341882778814e-11,-4.708236442604006e-13,-2.139341882778814e-11
0.0323,-4.716480113340552e-13,-2.136076707413959e-11,-4.716480113340552e-13,-2.136076707413959e-11
0.0324,-4.724643195761666e-13,-2.132826318677467e-11,-4.724643195761666e-13,-2.132826318677467e-11
0.0325,-4.732726508771609e-13,-2.129590606962378e-11,-4.732726508771609e-13,-2.129590606962378e-11
0.0326,-4.74073086855352e-13,-2.126369463366935e-11,-4.74073086855352e-13,-2.126369463366935e-11
0.0327,-4.748657088394481e-13,-2.123162779649589e-11,-4.748657088394481e-13,-2.123162779649589e-11
0.0328,-4.756505978510196e-13,-2.119970448184036e-11,-4.756505978510196e-13,-2.119970448184036e-11
0.0329,-4.764278345869344e-13,-2.116792361914275e-11,-4.764278345869344e-13,-2.116792361914275e-11
0.033,-4.771974994017629e-13,-2.113628414309684e-11,-4.771974994017629e-13,-2.113628414309684e-11
0.0331,-4.779596722901448e-13,-2.11047849932013e-11,-4.779596722901448e-13,-2.11047849932013e-11
0.0332,-4.787144328691267e-13,-2.107342511331078e-11,-4.787144328691267e-13,-2.107342511331078e-11
0.0333,-4.794618603604647e-13,-2.104220345118739e-11,-4.794618603604647e-13,-2.104220345118739e-11
0.0334,-4.802020335728948e-13,-2.101111895805233e-11,-4.802020335728948e-13,-2.101111895805233e-11
0.0335,-4.809350308843739e-13,-2.098017058813766e-11,-4.809350308843739e-13,-2.098017058813766e-11
0.0336,-4.816609153628345e-13,-2.09493582576667e-11,-4.816609153628345e-13,-2.09493582576667e-11
0.0337,-4.823797733086716e-13,-2.091868063299955e-11,-4.823797733086716e-13,-2.091868063299955e-11
0.0338,-4.830916862485277e-13,-2.088813653913551e-11,-4.830916862485277e-13,-2.088813653913551e-11
0.0339,-4.837967316113737e-13,-2.085772503276755e-11,-4.837967316113737e-13,-2.085772503276755e-11
0.034,-4.844949865489917e-13,-2.082744518087628e-11,-4.844949865489917e-13,-2.082744518087628e-11
0.0341,-4.851865279366109e-13,-2.079729606070725e-11,-4.851865279366109e-13,-2.079729606070725e-11
0.0342,-4.858714323735279e-13,-2.076727675974822e-11,-4.858714323735279e-13,-2.076727675974822e-11
0.0343,-4.865497761837106e-13,-2.073738637570712e-11,-4.865497761837106e-13,-2.073738637570712e-11
0.0344,-4.872216354163875e-13,-2.070762401648988e-11,-4.872216354163875e-13,-2.070762401648988e-11
0.0345,-4.878870858466215e-13,-2.06779888001788e-11,-4.878870858466215e-13,-2.06779888001788e-11
0.0346,-4.885462029758674e-13,-2.064847985501107e-11,-4.885462029758674e-13,-2.064847985501107e-11
0.0347,-4.891990620325161e-13,-2.06190963193576e-11,-4.891990620325161e-13,-2.06190963193576e-11
0.0348,-4.898457379724225e-13,-2.058983734170206e-11,-4.898457379724225e-13,-2.058983734170206e-11
0.0349,-4.904863054794197e-13,-2.056070208062028e-11,-4.904863054794197e-13,-2.056070208062028e-11
0.035,-4.911208257837471e-13,-2.053168946809675e-11,-4.911208257837471e-13,-2.053168946809675e-11
0.0351,-4.91749356634821e-13,-2.050279838881974e-11,-4.91749356634821e-13,-2.050279838881974e-11
0.0352,-4.923719908372709e-13,-2.047402837169919e-11,-4.923719908372709e-13,-2.047402837169919e-11
0.0353,-4.929888007901763e-13,-2.044537859407923e-11,-4.929888007901763e-13,-2.044537859407923e-11
0.0354,-4.935998585670541e-13,-2.041684824231637e-11,-4.935998585670541e-13,-2.041684824231637e-11
0.0355,-4.942052359162463e-13,-2.038843651176073e-11,-4.942052359162463e-13,-2.038843651176073e-11
0.0356,-4.948050042613031e-13,-2.036014260673751e-11,-4.948050042613031e-13,-2.036014260673751e-11
0.0357,-4.953992347013484e-13,-2.033196574052866e-11,-4.953992347013484e-13,-2.033196574052866e-11
0.0358,-4.959879980114341e-13,-2.03039051353549e-11,-4.959879980114341e-13,-2.03039051353549e-11
0.0359,-4.965713646428818e-13,-2.027596002235772e-11,-4.965713646428818e-13,-2.027596002235772e-11
0.036,-4.971494047236144e-13,-2.024812964158196e-11,-4.971494047236144e-13,-2.024812964158196e-11
0.0361,-4.977221880584733e-13,-2.022041324195809e-11,-4.977221880584733e-13,-2.022041324195809e-11
0.0362,-4.982897841295261e-13,-2.019281008128529e-11,-4.982897841295261e-13,-2.019281008128529e-11
0.0363,-4.988522620963613e-13,-2.016531942621427e-11,-4.988522620963613e-13,-2.016531942621427e-11
0.0364,-4.994096907963734e-13,-2.013794055223051e-11,-4.994096907963734e-13,-2.013794055223051e-11
0.0365,-4.999620383026666e-13,-2.011067193164097e-11,-4.999620383026666e-13,-2.011067193164097e-11
0.0366,-5.005094415059158e-13,-2.008351341413139e-11,-5.005094415059158e-13,-2.008351341413139e-11
0.0367,-5.010519704187373e-13,-2.005646431936451e-11,-5.010519704187373e-13,-2.005646431936451e-11
0.0368,-5.015896895455594e-13,-2.002952393387286e-11,-5.015896895455594e-13,-2.002952393387286e-11
0.0369,-5.02122662942108e-13,-2.000269155197252e-11,-5.02122662942108e-13,-2.000269155197252e-11
0.037,-5.026509542155426e-13,-1.997596647574955e-11,-5.026509542155426e-13,-1.997596647574955e-11
0.0371,-5.031746265245856e-13,-1.994934801504661e-11,-5.031746265245856e-13,-1.994934801504661e-11
0.0372,-5.036937425796378e-13,-1.992283548744986e-11,-5.036937425796378e-13,-1.992283548744986e-11
0.0373,-5.042083646428904e-13,-1.989642821827573e-11,-5.042083646428904e-13,-1.989642821827573e-11
0.0374,-5.047185545284239e-13,-1.987012554055825e-11,-5.047185545284239e-13,-1.987012554055825e-11
0.0375,-5.052243736022997e-13,-1.98439267950362e-11,-5.052243736022997e-13,-1.98439267950362e-11
0.0376,-5.057258827826445e-13,-1.981783133014058e-11,-5.057258827826445e-13,-1.981783133014058e-11
0.0377,-5.062231425397231e-13,-1.979183850198223e-11,-5.062231425397231e-13,-1.979183850198223e-11
0.0378,-5.067162128960065e-13,-1.976594767433947e-11,-5.067162128960065e-13,-1.976594767433947e-11
0.0379,-5.072051309735015e-13,-1.974015765678673e-11,-5.072051309735015e-13,-1.974015765678673e-11
0.038,-5.076899498359066e-13,-1.971446767753905e-11,-5.076899498359066e-13,-1.971446767753905e-11
0.0381,-5.081707446914019e-13,-1.968887753753665e-11,-5.081707446914019e-13,-1.968887753753665e-11
0.0382,-5.086475725058037e-13,-1.966338659988717e-11,-5.086475725058037e-13,-1.966338659988717e-11
0.0383,-5.091204897431995e-13,-1.963799423400986e-11,-5.091204897431995e-13,-1.963799423400986e-11
0.0384,-5.09589552365926e-13,-1.961269981562583e-11,-5.09589552365926e-13,-1.961269981562583e-11
0.0385,-5.10054815834541e-13,-1.958750272674823e-11,-5.10054815834541e-13,-1.958750272674823e-11
0.0386,-5.105163351077875e-13,-1.956240235567263e-11,-5.105163351077875e-13,-1.956240235567263e-11
0.0387,-5.109741646425524e-13,-1.953739809696756e-11,-5.109741646425524e-13,-1.953739809696756e-11
0.0388,-5.114283583938185e-13,-1.951248935146505e-11,-5.114283583938185e-13,-1.951248935146505e-11
0.0389,-5.118789698146107e-13,-1.948767552625139e-11,-5.118789698146107e-13,-1.948767552625139e-11
0.039,-5.123260518559362e-13,-1.946295603465793e-11,-5.123260518559362e-13,-1.946295603465793e-11
0.0391,-5.127696569667178e-13,-1.943833029625206e-11,-5.127696569667178e-13,-1.943833029625206e-11
0.0392,-5.132098370937245e-13,-1.941379773682827e-11,-5.132098370937245e-13,-1.941379773682827e-11
0.0393,-5.136466451095875e-13,-1.938935774174624e-11,-5.136466451095875e-13,-1.938935774174624e-11
0.0394,-5.140801442323128e-13,-1.936500934847132e-11,-5.140801442323128e-13,-1.936500934847132e-11
0.0395,-5.145103749382895e-13,-1.934075232725424e-11,-5.145103749382895e-13,-1.934075232725424e-11
0.0396,-5.149373875682079e-13,-1.931658611573323e-11,-5.149373875682079e-13,-1.931658611573323e-11
0.0397,-5.153612319774824e-13,-1.929251015719138e-11,-5.153612319774824e-13,-1.929251015719138e-11
0.0398,-5.157819575361469e-13,-1.926852390054963e-11,-5.157819575361469e-13,-1.926852390054963e-11
0.0399,-5.161996131287486e-13,-1.924462680035994e-11,-5.161996131287486e-13,-1.924462680035994e-11
0.04,-5.166142471542334e-13,-1.922081831679839e-11,-5.166142471542334e-13,-1.922081831679839e-11
0.0401,-5.170259075258305e-13,-1.919709791565851e-11,-5.170259075258305e-13,-1.919709791565851e-11
0.0402,-5.174346416709296e-13,-1.91734650683446e-11,-5.174346416709296e-13,-1.91734650683446e-11
0.0403,-5.178404965309561e-13,-1.914991925186516e-11,-5.178404965309561e-13,-1.914991925186516e-11
0.0404,-5.182435185612422e-13,-1.912645994882642e-11,-5.182435185612422e-13,-1.912645994882642e-11
0.0405,-5.186437537308928e-13,-1.910308664742592e-11,-5.186437537308928e-13,-1.910308664742592e-11
0.0406,-5.190412475226481e-13,-1.907979884144619e-11,-5.190412475226481e-13,-1.907979884144619e-11
0.0407,-5.194360449327447e-13,-1.905659603024854e-11,-5.194360449327447e-13,-1.905659603024854e-11
0.0408,-5.198282074651453e-13,-1.903347720178697e-11,-5.198282074651453e-13,-1.903347720178697e-11
0.0409,-5.202177751224577e-13,-1.901044198908905e-11,-5.202177751224577e-13,-1.901044198908905e-11
0.041,-5.206047853713918e-13,-1.898749009297373e-11,-5.206047853713918e-13,-1.898749009297373e-11
0.0411,-5.209892819806656e-13,-1.896462101326593e-11,-5.209892819806656e-13,-1.896462101326593e-11
0.0412,-5.213713082620574e-13,-1.894183425443142e-11,-5.213713082620574e-13,-1.894183425443142e-11
0.0413,-5.217509070702545e-13,-1.891912932557141e-11,-5.217509070702545e-13,-1.891912932557141e-11
0.0414,-5.221281208026964e-13,-1.889650574041729e-11,-5.221281208026964e-13,-1.889650574041729e-11
0.0415,-5.225029913994164e-13,-1.887396301732546e-11,-5.225029913994164e-13,-1.887396301732546e-11
0.0416,-5.228755603428808e-13,-1.885150067927207e-11,-5.228755603428808e-13,-1.885150067927207e-11
0.0417,-5.23245868657825e-13,-1.882911825384816e-11,-5.23245868657825e-13,-1.882911825384816e-11
0.0418,-5.236139569110855e-13,-1.880681527325453e-11,-5.236139569110855e-13,-1.880681527325453e-11
0.0419,-5.239798652114329e-13,-1.878459127429672e-11,-5.239798652114329e-13,-1.878459127429672e-11
0.042,-5.243436332093994e-13,-1.87624457983803e-11,-5.243436332093994e-13,-1.87624457983803e-11
0.0421,-5.247053000971047e-13,-1.874037839150593e-11,-5.247053000971047e-13,-1.874037839150593e-11
0.0422,-5.250649088843478e-13,-1.871838856244346e-11,-5.250649088843478e-13,-1.871838856244346e-11
0.0423,-5.254225081317129e-13,-1.869647576597164e-11,-5.254225081317129e-13,-1.869647576597164e-11
0.0424,-5.257781263547942e-13,-1.867463965301414e-11,-5.257781263547942e-13,-1.867463965301414e-11
0.0425,-5.261318016447307e-13,-1.865287978087243e-11,-5.261318016447307e-13,-1.865287978087243e-11
0.0426,-5.26483571688275e-13,-1.863119571090844e-11,-5.26483571688275e-13,-1.863119571090844e-11
0.0427,-5.268334737693798e-13,-1.860958700852492e-11,-5.268334737693798e-13,-1.860958700852492e-11
0.0428,-5.27181544770787e-13,-1.8588053243146e-11,-5.27181544770787e-13,-1.8588053243146e-11
0.0429,-5.275278211756123e-13,-1.856659398819778e-11,-5.275278211756123e-13,-1.856659398819778e-11
0.043,-5.278723390689304e-13,-1.854520882108894e-11,-5.278723390689304e-13,-1.854520882108894e-11
0.0431,-5.282151341393595e-13,-1.852389732319177e-11,-5.282151341393595e-13,-1.852389732319177e-11
0.0432,-5.285562416806431e-13,-1.850265907982296e-11,-5.285562416806431e-13,-1.850265907982296e-11
0.0433,-5.288956965932323e-13,-1.848149368022483e-11,-5.288956965932323e-13,-1.848149368022483e-11
0.0434,-5.292335333858676e-13,-1.846040071754629e-11,-5.292335333858676e-13,-1.846040071754629e-11
0.0435,-5.295697861771587e-13,-1.843937978882435e-11,-5.295697861771587e-13,-1.843937978882435e-11
0.0436,-5.299044886971645e-13,-1.841843049496536e-11,-5.299044886971645e-13,-1.841843049496536e-11
0.0437,-5.302376750824304e-13,-1.839755206820204e-11,-5.302376750824304e-13,-1.839755206820204e-11
0.0438,-5.305693778871884e-13,-1.83767443064173e-11,-5.305693778871884e-13,-1.83767443064173e-11
0.0439,-5.308996296036069e-13,-1.835600686031191e-11,-5.308996296036069e-13,-1.835600686031191e-11
0.044,-5.312284624648852e-13,-1.833533932650741e-11,-5.312284624648852e-13,-1.833533932650741e-11
0.0441,-5.315559083265937e-13,-1.831474130396807e-11,-5.315559083265937e-13,-1.831474130396807e-11
0.0442,-5.318819986683493e-13,-1.829421239393699e-11,-5.318819986683493e-13,-1.829421239393699e-11
0.0443,-5.322067645954853e-13,-1.827375219987226e-11,-5.322067645954853e-13,-1.827375219987226e-11
0.0444,-5.325302368407267e-13,-1.825336032738304e-11,-5.325302368407267e-13,-1.825336032738304e-11
0.0445,-5.328524457658593e-13,-1.823303638416589e-11,-5.328524457658593e-13,-1.823303638416589e-11
0.0446,-5.331734213634031e-13,-1.821277997994108e-11,-5.331734213634031e-13,-1.821277997994108e-11
0.0447,-5.334931932582828e-13,-1.819259072638894e-11,-5.334931932582828e-13,-1.819259072638894e-11
0.0448,-5.338117907095015e-13,-1.817246823708631e-11,-5.338117907095015e-13,-1.817246823708631e-11
0.0449,-5.341292426118097e-13,-1.815241212744305e-11,-5.341292426118097e-13,-1.815241212744305e-11
0.045,-5.344455774973792e-13,-1.813242201463863e-11,-5.344455774973792e-13,-1.813242201463863e-11
0.0451,-5.347608295313578e-13,-1.811249770734629e-11,-5.347608295313578e-13,-1.811249770734629e-11
0.0452,-5.350750313574961e-13,-1.809263897907383e-11,-5.350750313574961e-13,-1.809263897907383e-11
0.0453,-5.353882042116443e-13,-1.807284525501693e-11,-5.353882042116443e-13,-1.807284525501693e-11
0.0454,-5.35700375829864e-13,-1.805311617897795e-11,-5.35700375829864e-13,-1.805311617897795e-11
