"time","vc.v_stim","vc.i","vc.is_end","vc.is_peak","vc.is_tail","vc.v_pulse","vc.vs_end","vc.vs_tail","vc.v","vc.vs_peak"
42.72,-0.04,1.906341936420949e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
42.73,-0.04,1.905532886888431e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
42.74,-0.04,1.904736084110134e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
42.75,-0.04,1.903951315907253e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
42.76,-0.04,1.903178375015203e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
42.77,-0.04,1.902417058925349e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
42.78,-0.04,1.901667169731597e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
42.79,-0.04,1.900928513970378e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
42.8,-0.04,1.900200902480536e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
42.81,-0.04,1.899484150269683e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
42.82,-0.04,1.898778076373625e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
42.83,-0.04,1.898082503732312e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
42.84,-0.04,1.897397259072845e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
42.85,-0.04,1.896722172785873e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
42.86,-0.04,1.896057078815345e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
42.87,-0.04,1.895401814555934e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
42.88,-0.04,1.894756220744149e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
42.89,-0.04,1.894120141360155e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
42.9,-0.04,1.893493423537678e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
42.91,-0.04,1.892875917467826e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
42.92,-0.04,1.892267476311468e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
42.93,-0.04,1.891667956119868e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
42.94,-0.04,1.891077215749546e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
42.95,-0.04,1.89049511678389e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
42.96,-0.04,1.889921523463046e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
42.97,-0.04,1.88935630260839e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
42.98,-0.04,1.888799323552201e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
42.99,-0.04,1.888250458075591e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
43,-0.04,1.887709580341302e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
43.01,-0.04,1.88717656683047e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
43.02,-0.04,1.886651296287488e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
43.03,-0.04,1.886133649660068e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
43.04,-0.04,1.885623510042221e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
43.05,-0.04,1.88512076262515e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
43.06,-0.04,1.884625294643625e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
43.07,-0.04,1.884136995324444e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
43.08,-0.04,1.883655755842539e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
43.09,-0.04,1.883181469272896e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
43.1,-0.04,1.882714030543821e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
43.11,-0.04,1.882253336397625e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
43.12,-0.04,1.881799285347216e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
43.13,-0.04,1.881351777633924e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
43.14,-0.04,1.880910715191888e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
43.15,-0.04,1.88047600160886e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
43.16,-0.04,1.88004754208807e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
43.17,-0.04,1.879625243415785e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
43.18,-0.04,1.879209013925871e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
43.19,-0.04,1.878798763465179e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
43.2,-0.04,1.878394403363928e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
43.21,-0.04,1.877995846403547e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
43.22,-0.04,1.877603006785172e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
43.23,-0.04,1.877215800102518e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
43.24,-0.04,1.87683414331262e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
43.25,-0.04,1.876457954707085e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
43.26,-0.04,1.876087153887157e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
43.27,-0.04,1.875721661737018e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
43.28,-0.04,1.87536140039747e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
43.29,-0.04,1.875006293242968e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
43.3,-0.04,1.874656264857177e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
43.31,-0.04,1.874311241008816e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
43.32,-0.04,1.873971148630432e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
43.33,-0.04,1.873635915795966e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
43.34,-0.04,1.873305471698511e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
43.35,-0.04,1.872979746630666e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
43.36,-0.04,1.87265867196386e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
43.37,-0.04,1.872342180127844e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
43.38,-0.04,1.87203020459242e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
43.39,-0.04,1.871722679848382e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
43.4,-0.04,1.871419541388521e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
43.41,-0.04,1.871120725690619e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
43.42,-0.04,1.870826170199807e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
43.43,-0.04,1.870535813310943e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
43.44,-0.04,1.870249594352747e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
43.45,-0.04,1.869967453571425e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
43.46,-0.04,1.86968933211429e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
43.47,-0.04,1.869415172014912e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
43.48,-0.04,1.869144916177896e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
43.49,-0.04,1.868878508363611e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
43.5,-0.04,1.868615893174277e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
43.51,-0.04,1.868357016039774e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
43.52,-0.04,1.868101823203373e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
43.53,-0.04,1.867850261708674e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
43.54,-0.04,1.867602279386349e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
43.55,-0.04,1.867357824840791e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
43.56,-0.04,1.867116847437815e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
43.57,-0.04,1.866879297292259e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
43.58,-0.04,1.866645125255455e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
43.59,-0.04,1.866414282903647e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
43.6,-0.04,1.866186722526355e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
43.61,-0.04,1.865962397114614e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
43.62,-0.04,1.865741260350029e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
43.63,-0.04,1.865523266593855e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
43.64,-0.04,1.865308370875924e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
43.65,-0.04,1.865096528884302e-12,2.67660555673057e-11,2.746746817729618e-12,2.881268048778654e-11,1.734723475976807e-18,-0.004999999999999998,-0.009999999999999998,-0.04,-0.004999999999999998
