"time","l2.v","vc.i","vc.is_end","vc.v_pulse","vc.vs_end","vc.v"
97.40000000000001,-0.05,-6.046750047851038e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
97.5,-0.05,-5.675345119411239e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
97.59999999999999,-0.05,-5.334907432875614e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
97.7,-0.05,-5.022855697240356e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
97.8,-0.05,-4.73682517513977e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
97.90000000000001,-0.05,-4.474644319123471e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
98,-0.05,-4.234325936929424e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
98.09999999999999,-0.05,-4.01404456675333e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
98.2,-0.05,-3.812129946140321e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
98.3,-0.05,-3.62704605777475e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
98.40000000000001,-0.05,-3.457394338870857e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
98.5,-0.05,-3.301886860887724e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
98.59999999999999,-0.05,-3.159345074475627e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
98.7,-0.05,-3.028687972200275e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
98.8,-0.05,-2.908924495981664e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
98.90000000000001,-0.05,-2.799147421331083e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
99,-0.05,-2.698522061926643e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
99.09999999999999,-0.05,-2.606286695669789e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
99.2,-0.05,-2.521740658305227e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
99.3,-0.05,-2.444243482244764e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
99.40000000000001,-0.05,-2.373207460860956e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
99.5,-0.05,-2.308093738747152e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
99.59999999999999,-0.05,-2.248409265646871e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
99.7,-0.05,-2.193700644635027e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
99.8,-0.05,-2.143553635444236e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
99.90000000000001,-0.05,-2.097587421427622e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
100,-0.05,-2.055453581159561e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
100.1,-0.05,-2.016832682640486e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
100.2,-0.05,-1.981431531721425e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
100.3,-0.05,-1.948982082125332e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
100.4,-0.05,-1.919237887564609e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
100.5,-0.05,-1.891973688633368e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
100.6,-0.05,-1.866982579964679e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
100.7,-0.05,-1.844075031418625e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
100.8,-0.05,-1.823077522178748e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
100.9,-0.05,-1.803830520249994e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
101,-0.05,-1.786188317120513e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
101.1,-0.05,-1.770016919558917e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
101.2,-0.05,-1.755193822374525e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
101.3,-0.05,-1.741606581030693e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
101.4,-0.05,-1.729152113462328e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
101.5,-0.05,-1.717736102465422e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
101.6,-0.05,-1.707271819590197e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
101.7,-0.05,-1.697680036930746e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
101.8,-0.05,-1.688887922816991e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
101.9,-0.05,-1.680828844654212e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
102,-0.05,-1.673441700296124e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
102.1,-0.05,-1.666670415152329e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
102.2,-0.05,-1.66046371769974e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
102.3,-0.05,-1.654774460804225e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
102.4,-0.05,-1.649559560887235e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
102.5,-0.05,-1.644779435946145e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
102.6,-0.05,-1.640397840611417e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
102.7,-0.05,-1.63638169367354e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
102.8,-0.05,-1.632700633643612e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
102.9,-0.05,-1.62932682197124e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
103,-0.05,-1.62623469677386e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
103.1,-0.05,-1.62340070937108e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
103.2,-0.05,-1.620802970673143e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
103.3,-0.05,-1.618421134054402e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
103.4,-0.05,-1.616238734059527e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
103.5,-0.05,-1.614238314665207e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
103.6,-0.05,-1.612404399533461e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
103.7,-0.05,-1.610723317225267e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
103.8,-0.05,-1.609182601440814e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
103.9,-0.05,-1.607770048988675e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
104,-0.05,-1.606474678734044e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
104.1,-0.05,-1.605287714906125e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
104.2,-0.05,-1.604199571716243e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
104.3,-0.05,-1.603201798268187e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
104.4,-0.05,-1.602287191835694e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
104.5,-0.05,-1.601448992448103e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
104.6,-0.05,-1.600680541783903e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
104.7,-0.05,-1.599975924919729e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
104.8,-0.05,-1.599330347489439e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
104.9,-0.05,-1.598738557300229e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
105,-0.05,-1.598195890229366e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
105.1,-0.05,-1.597698546985212e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
105.2,-0.05,-1.597242759505755e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
105.3,-0.05,-1.596824857907004e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
105.4,-0.05,-1.596441633830881e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
105.5,-0.05,-1.596090508340123e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
105.6,-0.05,-1.595768600013341e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
105.7,-0.05,-1.595473384406907e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
105.8,-0.05,-1.59520282038805e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
105.9,-0.05,-1.594954821840029e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
106,-0.05,-1.594727440431107e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
106.1,-0.05,-1.594518962432494e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
106.2,-0.05,-1.594327926285808e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
106.3,-0.05,-1.594152798835256e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
106.4,-0.05,-1.593992207085648e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
106.5,-0.05,-1.593845061747498e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
106.6,-0.05,-1.593710191376865e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
106.7,-0.05,-1.59358653121658e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
106.8,-0.05,-1.593473157459025e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
106.9,-0.05,-1.593369277744669e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
107,-0.05,-1.593274041301932e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
107.1,-0.05,-1.593186692981076e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
107.2,-0.05,-1.593106664717469e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
107.3,-0.05,-1.593033299459955e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
107.4,-0.05,-1.592966026406799e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
107.5,-0.05,-1.592904350233915e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
107.6,-0.05,-1.592847828788448e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
107.7,-0.05,-1.59279601021749e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
107.8,-0.05,-1.592748494447257e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
107.9,-0.05,-1.592704987680694e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
108,-0.05,-1.592665145611705e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
108.1,-0.05,-1.592628676580442e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
108.2,-0.05,-1.592595311908015e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
108.3,-0.05,-1.592564802186218e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
108.4,-0.05,-1.592536913567252e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
108.5,-0.05,-1.592511429490985e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
108.6,-0.05,-1.592488170020067e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
108.7,-0.05,-1.592466918673528e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
108.8,-0.05,-1.592447478598889e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
108.9,-0.05,-1.592429652286651e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
109,-0.05,-1.592413238056762e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
109.1,-0.05,-1.592398026545062e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
109.2,-0.05,-1.592383964884338e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
109.3,-0.05,-1.59237139800164e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
109.4,-0.05,-1.592359883245469e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
109.5,-0.05,-1.5923493178128e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
109.6,-0.05,-1.592339602224163e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
109.7,-0.05,-1.592330638847948e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
109.8,-0.05,-1.592322330424714e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
109.9,-0.05,-1.592314607474136e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
110,-0.05,-1.592307471068734e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
110.1,-0.05,-1.59230084726287e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
110.2,-0.05,-1.592294699638961e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
110.3,-0.05,-1.5922890012996e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
110.4,-0.05,-1.592283734867555e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
110.5,-0.05,-1.592278892485768e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
110.6,-0.05,-1.592274380630342e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
110.7,-0.05,-1.592270094096586e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
110.8,-0.05,-1.592266122572816e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
110.9,-0.05,-1.592262466944428e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
111,-0.05,-1.592259135232976e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
111.1,-0.05,-1.592256142596175e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
111.2,-0.05,-1.592253511327898e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
111.3,-0.05,-1.592251064660899e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
111.4,-0.05,-1.592248687195007e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
111.5,-0.05,-1.592246523237798e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
111.6,-0.05,-1.592244571143715e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
111.7,-0.05,-1.592242832167301e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
111.8,-0.05,-1.592241310463196e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
111.9,-0.05,-1.592240013086142e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
112,-0.05,-1.592238822608031e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
112.1,-0.05,-1.592237696586369e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
112.2,-0.05,-1.592236685824536e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
112.3,-0.05,-1.592235776513412e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
112.4,-0.05,-1.592234954843881e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
112.5,-0.05,-1.59223420700682e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
112.6,-0.05,-1.59223351919311e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
112.7,-0.05,-1.592232951286479e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
112.8,-0.05,-1.592232488149816e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
112.9,-0.05,-1.592232094120053e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
113,-0.05,-1.59223176126223e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
113.1,-0.05,-1.592231481641387e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
113.2,-0.05,-1.592231247322562e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
113.3,-0.05,-1.592231050370797e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
113.4,-0.05,-1.592230882851131e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
113.5,-0.05,-1.592230736828603e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
113.6,-0.05,-1.592230604368253e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
113.7,-0.05,-1.592230477535121e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
113.8,-0.05,-1.592230348394246e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
113.9,-0.05,-1.592230209010667e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
114,-0.05,-1.592230051449425e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
114.1,-0.05,-1.592229851218154e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
114.2,-0.05,-1.592229649915335e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
114.3,-0.05,-1.592229452992492e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
114.4,-0.05,-1.592229260449624e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
114.5,-0.05,-1.592229072286732e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
114.6,-0.05,-1.592228888503817e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
114.7,-0.05,-1.592228709100877e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
114.8,-0.05,-1.592228534077913e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
114.9,-0.05,-1.592228363434925e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
115,-0.05,-1.592228197171913e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
115.1,-0.05,-1.592228035288877e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
115.2,-0.05,-1.592227877785816e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
115.3,-0.05,-1.592227724662732e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
115.4,-0.05,-1.592227577658756e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
115.5,-0.05,-1.59222753435942e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
115.6,-0.05,-1.592227491060085e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
115.7,-0.05,-1.592227447760749e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
115.8,-0.05,-1.592227404461414e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
115.9,-0.05,-1.592227361162078e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
116,-0.05,-1.592227317862742e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.05
116,-0.09999999999999998,-5.572795612519595e-12,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.09999999999999998
116.1,-0.09999999999999998,-1.328022107228158e-11,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.09999999999999998
116.2,-0.09999999999999998,-1.976799803198141e-11,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.09999999999999998
116.3,-0.09999999999999998,-2.522935419202641e-11,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.09999999999999998
116.4,-0.09999999999999998,-2.98266253337878e-11,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.09999999999999998
116.5,-0.09999999999999998,-3.369650884235609e-11,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.09999999999999998
116.6,-0.09999999999999998,-3.695409533847388e-11,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.09999999999999998
116.7,-0.09999999999999998,-3.969630562220256e-11,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.09999999999999998
116.8,-0.09999999999999998,-4.200462849538017e-11,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.09999999999999998
116.9,-0.09999999999999998,-4.394769692197515e-11,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.09999999999999998
117,-0.09999999999999998,-4.558340796640802e-11,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.09999999999999998
117.1,-0.09999999999999998,-4.696026564098709e-11,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.09999999999999998
117.2,-0.09999999999999998,-4.811920339173841e-11,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.09999999999999998
117.3,-0.09999999999999998,-4.909490901157889e-11,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.09999999999999998
117.4,-0.09999999999999998,-4.991615493481667e-11,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.09999999999999998
117.5,-0.09999999999999998,-5.060742541429541e-11,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.09999999999999998
117.6,-0.09999999999999998,-5.11894074736234e-11,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.09999999999999998
117.7,-0.09999999999999998,-5.167924316721793e-11,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.09999999999999998
117.8,-0.09999999999999998,-5.20916674759566e-11,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.09999999999999998
117.9,-0.09999999999999998,-5.243885975504654e-11,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.09999999999999998
118,-0.09999999999999998,-5.273094386845916e-11,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.09999999999999998
118.1,-0.09999999999999998,-5.297690461890604e-11,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.09999999999999998
118.2,-0.09999999999999998,-5.318397835070918e-11,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.09999999999999998
118.3,-0.09999999999999998,-5.33582730058172e-11,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.09999999999999998
118.4,-0.09999999999999998,-5.350498736397616e-11,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.09999999999999998
118.5,-0.09999999999999998,-5.362850943961734e-11,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.09999999999999998
118.6,-0.09999999999999998,-5.373250967578041e-11,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.09999999999999998
118.7,-0.09999999999999998,-5.382006017859887e-11,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.09999999999999998
118.8,-0.09999999999999998,-5.389375166069308e-11,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.09999999999999998
118.9,-0.09999999999999998,-5.395576212170414e-11,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.09999999999999998
119,-0.09999999999999998,-5.400796671989848e-11,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.09999999999999998
119.1,-0.09999999999999998,-5.405190366869334e-11,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.09999999999999998
119.2,-0.09999999999999998,-5.408888961149735e-11,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.09999999999999998
119.3,-0.09999999999999998,-5.412001947995672e-11,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.09999999999999998
119.4,-0.09999999999999998,-5.414622117986654e-11,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.09999999999999998
119.5,-0.09999999999999998,-5.416826877987438e-11,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.09999999999999998
119.6,-0.09999999999999998,-5.418682255850217e-11,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.09999999999999998
119.7,-0.09999999999999998,-5.420243567273777e-11,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.09999999999999998
119.8,-0.09999999999999998,-5.421557914915718e-11,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.09999999999999998
119.9,-0.09999999999999998,-5.42266446417257e-11,-6.248483212339529e-11,-0.09999999999999998,-0.105,-0.09999999999999998
